date,value
2023-01-19,993201.5253300348
2023-01-20,993201.5253300348
2023-01-30,993201.5253300348
2023-01-31,993201.5253300348
2023-02-01,993201.5253300348
2023-02-02,993201.5253300348
2023-02-03,993201.5253300348
2023-02-06,993201.5253300348
2023-02-07,993201.5253300348
2023-02-08,993201.5253300348
2023-02-09,993201.5253300348
2023-02-10,993201.5253300348
2023-02-13,993201.5253300348
2023-02-14,993201.5253300348
2023-02-15,993201.5253300348
2023-02-16,993201.5253300348
2023-02-17,993201.5253300348
2023-02-20,993201.5253300348
2023-02-21,993201.5253300348
2023-02-22,993201.5253300348
2023-02-23,993201.5253300348
2023-02-24,993201.5253300348
2023-02-27,993052.3961210065
2023-02-28,993052.3961210065
2023-03-01,993052.3961210065
2023-03-02,993052.3961210065
2023-03-03,993052.3961210065
2023-03-06,993052.3961210065
2023-03-07,993052.3961210065
2023-03-08,997226.0976191257
2023-03-09,997226.0976191257
2023-03-10,997226.0976191257
2023-03-13,997226.0976191257
2023-03-14,997076.3641205681
2023-03-15,991964.9210544095
2023-03-16,991815.9775215131
2023-03-17,990179.8801789721
2023-03-20,990179.8801789721
2023-03-21,990179.8801789721
2023-03-22,990031.2046699633
2023-03-23,990119.1381634898
2023-03-24,989970.4717748945
2023-03-27,984919.276382321
2023-03-28,984771.3907529722
2023-03-29,984870.8707101583
2023-03-30,984722.9923489211
2023-03-31,984816.4398930701
2023-04-03,984668.5697046202
2023-04-04,984668.5697046202
2023-04-06,984668.5697046202
2023-04-07,984668.5697046202
2023-04-10,984668.5697046202
2023-04-11,984668.5697046202
2023-04-12,984668.5697046202
2023-04-13,996786.2577072824
2023-04-14,996786.2577072824
2023-04-17,996786.2577072824
2023-04-18,996786.2577072824
2023-04-19,996786.2577072824
2023-04-20,996786.2577072824
2023-04-21,996786.2577072824
2023-04-24,996786.2577072824
2023-04-25,996636.5902506877
2023-04-26,996636.5902506877
2023-04-27,1016755.4963385747
2023-04-28,1016755.4963385747
2023-05-04,1016755.4963385747
2023-05-05,1070354.3272008745
2023-05-08,1075057.330708392
2023-05-09,1074895.9108501861
2023-05-10,1069986.5483855768
2023-05-11,1069825.8899053368
2023-05-12,1064796.4991198708
2023-05-15,1064636.6199255278
2023-05-16,1064636.6199255278
2023-05-17,1064636.6199255278
2023-05-18,1064636.6199255278
2023-05-19,1064636.6199255278
2023-05-22,1018887.4239117319
2023-05-23,1018734.4379650316
2023-05-24,1011902.5239617083
2023-05-25,1011750.5867977354
2023-05-26,1008334.9332874345
2023-05-29,1008183.5317972014
2023-05-30,1001280.7623157324
2023-05-31,1001130.4200092708
2023-06-01,1001130.4200092708
2023-06-02,1001130.4200092708
2023-06-05,1001130.4200092708
2023-06-06,1001130.4200092708
2023-06-07,1001130.4200092708
2023-06-08,1001130.4200092708
2023-06-09,1001130.4200092708
2023-06-12,1001130.4200092708
2023-06-13,1001130.4200092708
2023-06-14,1001130.4200092708
2023-06-27,1001130.4200092708
2023-06-28,1001130.4200092708
2023-06-29,1001130.4200092708
2023-06-30,1001130.4200092708
2023-07-03,1001130.4200092708
2023-07-04,1001130.4200092708
2023-07-05,1001130.4200092708
2023-07-06,1001130.4200092708
2023-07-07,1001130.4200092708
2023-07-10,957709.7958462145
2023-07-11,957709.7958462145
2023-07-12,957709.7958462145
2023-07-13,957709.7958462145
2023-07-14,957709.7958462145
2023-07-17,957709.7958462145
2023-07-18,957565.9957203682
2023-07-19,957565.9957203682
2023-07-20,957565.9957203682
2023-07-21,957565.9957203682
2023-07-24,957565.9957203682
2023-07-25,957565.9957203682
2023-07-26,957565.9957203682
2023-07-27,957565.9957203682
2023-07-28,957565.9957203682
2023-07-31,957565.9957203682
2023-08-01,991033.9991118936
2023-08-02,991033.9991118936
